14416|Liantangcun|China
14417|Upi|Philippines
14418|Taunton|United States
14419|Faenza|Italy
14420|Bilhorod-Dnistrovskyi|Ukraine
14421|St. Clair Shores|United States
14422|Xikeng|China
14423|Göppingen|Germany
14424|Towson|United States
14425|Camacupa|Angola
14426|Doetinchem|Netherlands
14427|Yaguajay|Cuba
14428|Kélibia|Tunisia
14429|Barra do Garças|Brazil
14430|Rass el Djebel|Tunisia
14431|Gattaran|Philippines
14432|Pānskura|India
14433|Myaungmya|Myanmar
14434|Pedro Leopoldo|Brazil
14435|Mpondwe|Uganda
14436|Pipariā|India
14437|Lac-Brome|Canada
14438|Timargara|Pakistan
14439|Boufarik|Algeria
14440|Caldwell|United States
14441|Wuyang|China
14442|Una|India
14443|Jovellanos|Cuba
14444|Barotac Nuevo|Philippines
14445|Bezerros|Brazil
14446|Beauvais|France
14447|Mikhaylovka|Russia
14448|Baganga|Philippines
14449|Palompon|Philippines
14450|Surubim|Brazil
14451|Izberbash|Russia
14452|Sucun|China
14453|Asingan|Philippines
14454|Lohārdagā|India
14455|Abaji|Nigeria
14456|Cerignola|Italy
14457|Yanguancun|China
14458|Kaş|Turkey
14459|Orland Park|United States
14460|Qaskeleng|Kazakhstan
14461|Aldershot|United Kingdom
14462|Kitahiroshima|Japan
14463|Aketi|Congo (Kinshasa)
14464|Stonecrest|United States
14465|Rāmpur Hat|India
14466|Cogan|Philippines
14467|Sillod|India
14468|Felgueiras|Portugal
14469|Ejmiatsin|Armenia
14470|Tokoname|Japan
14471|Balancán|Mexico
14472|Lambayeque|Peru
14473|Sunshi|China
14474|Dumanjog|Philippines
14475|Iskitim|Russia
14476|Guarabira|Brazil
14477|Palm Beach Gardens|United States
14478|San Pedro|Argentina
14479|Date|Japan
14480|Mulbāgal|India
14481|Ma’erkang|China
14482|Moncalieri|Italy
14483|San Fernando|Chile
14484|Kokawa|Japan
14485|Sérres|Greece
14486|Jiantang|China
14487|Royal Oak|United States
14488|Ishikari|Japan
14489|Punta Alta|Argentina
14490|Biguaçu|Brazil
14491|La Gomera|Guatemala
14492|Kosai|Japan
14493|Pebane|Mozambique
14494|Nyagan|Russia
14495|Şatrovka|Azerbaijan
14496|Stalowa Wola|Poland
14497|Melchor Ocampo|Mexico
14498|Samaná|Dominican Republic
14499|Hunsūr|India
14500|Huaniu|China
14501|Antsalova|Madagascar
14502|Matamey|Niger
14503|Blue Springs|United States
14504|Fredericton|Canada
14505|Choshi|Japan
14506|Shoreline|United States
14507|Tōgane|Japan
14508|Ávila|Spain
14509|Gengzhuangqiao|China
14510|Tønsberg|Norway
14511|Tanauan|Philippines
14512|Chivilcoy|Argentina
14513|San Luis|Dominican Republic
14514|Pula|Croatia
14515|Bakwa-Kalonji|Congo (Kinshasa)
14516|Tikhvin|Russia
14517|Midwest City|United States
14518|Benslimane|Morocco
14519|Lonāvale|India
14520|New Corella|Philippines
14521|Pradera|Colombia
14522|Abington|United States
14523|Gaspar|Brazil
14524|Roermond|Netherlands
14525|Bowie|United States
14526|Jackson|United States
14527|Mizuho|Japan
14528|Zempoala|Mexico
14529|Xiezhou|China
14530|Hameln|Germany
14531|Apex|United States
14532|Ambahikily|Madagascar
14533|Kawthoung|Myanmar
14534|Meleuz|Russia
14535|Khlong Luang|Thailand
14536|Allanmyo|Myanmar
14537|Sāmalkot|India
14538|Živinice|Bosnia and Herzegovina
14539|Aleksin|Russia
14540|Berëzovskiy|Russia
14541|Ping’an|China
14542|Kālna|India
14543|Naugaon Sādāt|India
14544|Qianwu|China
14545|El Cerrito|Colombia
14546|Santa Maria|Philippines
14547|Mogoditshane|Botswana
14548|Kothāpet|India
14549|Keonjhargarh|India
14550|Ciudad Cuauhtémoc|Mexico
14551|Będzin|Poland
14552|Tikhoretsk|Russia
14553|Grand-Popo|Benin
14554|Unjha|India
14555|Biała Podlaska|Poland
14556|Orito|Colombia
14557|Jasaan|Philippines
14558|Qŭnghirot|Uzbekistan
14559|Minokamo|Japan
14560|Sīra|India
14561|Tiruvallūr|India
14562|Mācherla|India
14563|Meerbusch|Germany
14564|Campo Alegre|Brazil
14565|Queen Creek|United States
14566|Pavlovo|Russia
14567|Kandukūr|India
14568|Jerez de García Salinas|Mexico
14569|Diriamba|Nicaragua
14570|Floriano|Brazil
14571|Krasnotur’insk|Russia
14572|Leander|United States
14573|Salsk|Russia
14574|Monte Plata|Dominican Republic
14575|Moknine|Tunisia
14576|Milagros|Philippines
14577|Bartlett|United States
14578|Beni Enzar|Morocco
14579|St. Cloud|United States
14580|Wiwilí|Nicaragua
14581|Binalonan|Philippines
14582|Alangalang|Philippines
14583|Santiago Tuxtla|Mexico
14584|Cosquín|Argentina
14585|Nova Odessa|Brazil
14586|Uson|Philippines
14587|Ponte Nova|Brazil
14588|Kettering|United States
14589|Içara|Brazil
14590|Buluan|Philippines
14591|Yanam|India
14592|Foumbot|Cameroon
14593|Bail-Hongal|India
14594|La Plata|Colombia
14595|Hagonoy|Philippines
14596|Cuvelai|Angola
14597|Görlitz|Germany
14598|Uki|Japan
14599|Frankfurt (Oder)|Germany
14600|Richards Bay|South Africa
14601|Kędzierzyn-Koźle|Poland
14602|Sankt Augustin|Germany
14603|Barwāni|India
14604|Sendhwa|India
14605|Eldorado|Argentina
14606|M’diq|Morocco
14607|Stolberg|Germany
14608|Coruripe|Brazil
14609|Riosucio|Colombia
14610|Sattenapalle|India
14611|Bobbili|India
14612|Ipele|Nigeria
14613|Irpin|Ukraine
14614|Krymsk|Russia
14615|Parker|United States
14616|Andradina|Brazil
14617|Kudamatsu|Japan
14618|St. Peters|United States
14619|Huaixiangcun|China
14620|Mora|Costa Rica
14621|Nova Esperança|Angola
14622|Azzaba|Algeria
14623|Nasīrabād|India
14624|Bulungu|Congo (Kinshasa)
14625|Weymouth|United States
14626|Foligno|Italy
14627|Gūdalur|India
14628|Shicun|China
14629|Sarapiquí|Costa Rica
14630|Talagante|Chile
14631|Vrindāvan|India
14632|Paços de Ferreira|Portugal
14633|Eschweiler|Germany
14634|Borūjen|Iran
14635|Kan’onjichō|Japan
14636|Guáimaro|Cuba
14637|Rîbniţa|Moldova
14638|Lunglei|India
14639|Moramanga|Madagascar
14640|Maricopa|United States
14641|Raxaul|India
14642|Dehdasht|Iran
14643|Alvarado|Mexico
14644|Manfredonia|Italy
14645|General Pico|Argentina
14646|Langenhagen|Germany
14647|Semara|Morocco
14648|Lian|Philippines
14649|Bura|Somalia
14650|Neryungri|Russia
14651|Moreno|Brazil
14652|Chini|China
14653|Tiwi|Philippines
14654|Tama|Japan
14655|Oosterhout|Netherlands
14656|Puerto Boyacá|Colombia
14657|Cuemba|Angola
14658|Ramon|Philippines
14659|Gangārāmpur|India
14660|San Pedro Sacatepéquez|Guatemala
14661|Poblacion|Philippines
14662|Den Helder|Netherlands
14663|Paombong|Philippines
14664|Bagheria|Italy
14665|Talegaon Dābhāde|India
14666|Verviers|Belgium
14667|Kharar|India
14668|Lagonoy|Philippines
14669|Acambay|Mexico
14670|Alcobaça|Portugal
14671|Nedumangād|India
14672|Waiblingen|Germany
14673|Ixtahuacán|Guatemala
14674|Jacundá|Brazil
14675|Linares|Spain
14676|Basey|Philippines
14677|Murakami|Japan
14678|Lenexa|United States
14679|Cuneo|Italy
14680|Colomba|Guatemala
14681|Tilakpur|Nepal
14682|Tivoli|Italy
14683|Athiémé|Benin
14684|Highland|United States
14685|Kāndi|India
14686|Viseu|Brazil
14687|Anjangaon|India
14688|Ar Riqqah|Kuwait
14689|Pangantocan|Philippines
14690|Taquaritinga|Brazil
14691|Mengla|China
14692|Salgueiro|Brazil
14693|Cui’erzhuang|China
14694|Placer|Philippines
14695|Diglipur|India
14696|Nōgata|Japan
14697|Opava|Czechia
14698|Libungan|Philippines
14699|Khāsh|Iran
14700|Ajodhya|India
14701|Manicoré|Brazil
14702|Tāybād|Iran
14703|Trani|Italy
14704|Kengri|India
14705|Hohoe|Ghana
14706|Bianyang|China
14707|Bartolomé Masó|Cuba
14708|Tomé-Açu|Brazil
14709|Mount Prospect|United States
14710|Lake Havasu City|United States
14711|Hassa|Turkey
14712|Magsaysay|Philippines
14713|Kūt-e ‘Abdollāh|Iran
14714|Registro|Brazil
14715|Belampalli|India
14716|Amealco|Mexico
14717|Amarante|Portugal
14718|Shali|Russia
14719|Ropar|India
14720|Periya Semūr|India
14721|Winneba|Ghana
14722|Araci|Brazil
14723|Mota|Ethiopia
14724|Gulariyā|Nepal
14725|Monte Alegre|Brazil
14726|Oke-Mesi|Nigeria
14727|Pithorāgarh|India
14728|Zgierz|Poland
14729|Pila|Philippines
14730|Blainville|Canada
14731|Tursunzoda|Tajikistan
14732|Takizawa|Japan
14733|Finote Selam|Ethiopia
14734|Limoeiro do Norte|Brazil
14735|Xinqing|China
14736|Bihać|Bosnia and Herzegovina
14737|Fréjus|France
14738|Sarikei|Malaysia
14739|San Andrés Villa Seca|Guatemala
14740|Diffun|Philippines
14741|Irati|Brazil
14742|Urbiztondo|Philippines
14743|Xánthi|Greece
14744|Zarrīn Shahr|Iran
14745|Antratsyt|Ukraine
14746|Khān Shaykhūn|Syria
14747|Longmen|China
14748|Acul du Nord|Haiti
14749|Lozova|Ukraine
14750|Bisceglie|Italy
14751|Quezaltepeque|El Salvador
14752|General Tinio|Philippines
14753|Nyenga|Uganda
14754|Intibucá|Honduras
14755|Rangewala|Pakistan
14756|Nawucun|China
14757|Yongqing|China
14758|Viramgām|India
14759|Frýdek-Místek|Czechia
14760|Union|United States
14761|Ambilobe|Madagascar
14762|Siliancun|China
14763|Tinley Park|United States
14764|Bambang|Philippines
14765|Tsévié|Togo
14766|Boituva|Brazil
14767|Baden-Baden|Germany
14768|Portimão|Portugal
14769|Lingen|Germany
14770|Wangguanzhuang|China
14771|Volzhsk|Russia
14772|Hoogeveen|Netherlands
14773|Changling|China
14774|Hidaka|Japan
14775|Toki|Japan
14776|Madhupur|India
14777|Catu|Brazil
14778|Parsippany-Troy Hills|United States
14779|Xiva|Uzbekistan
14780|Narbonne|France
14781|Batac|Philippines
14782|Hashtgerd|Iran
14783|Jaru|Brazil
14784|Gus’-Khrustal’nyy|Russia
14785|Asadābād|Iran
14786|Tucano|Brazil
14787|Xihu|Taiwan
14788|Atchampeta|India
14789|Umm Ruwaba|Sudan
14790|Rengo|Chile
14791|La Roche-sur-Yon|France
14792|Ovar|Portugal
14793|Tūyserkān|Iran
14794|DeSoto|United States
14795|Martin|Slovakia
14796|Apatity|Russia
14797|Azul|Argentina
14798|Tauá|Brazil
14799|Bhongīr|India
14800|Mulanay|Philippines
14801|Zile|Turkey
14802|Asturias|Philippines
14803|Narutochō-mitsuishi|Japan
14804|San Agustín Acasaguastlán|Guatemala
14805|Sacapulas|Guatemala
14806|Mercedes|Philippines
14807|Limoeiro|Brazil
14808|Monte Mor|Brazil
14809|Chicopee|United States
14810|Canterbury|United Kingdom
14811|Nāmakkal|India
14812|Corby|United Kingdom
14813|Ghātāl|India
14814|El Banco|Colombia
14815|Kuala Kapuas|Indonesia
14816|Manapla|Philippines
14817|Buthidaung|Myanmar
14818|Pulheim|Germany
14819|Belén de Escobar|Argentina
14820|Madison|United States
14821|Harpanahalli|India
14822|Schweinfurt|Germany
14823|Horizonte|Brazil
14824|Khorramdarreh|Iran
14825|Villarrica|Chile
14826|Porirua|New Zealand
14827|West Haven|United States
14828|Jaguaquara|Brazil
14829|San Remo|Italy
14830|Māngrol|India
14831|Porto Alexandre|Angola
14832|Tonekābon|Iran
14833|Hyères|France
14834|Yamasá|Dominican Republic
14835|Smyrna|United States
14836|Rolim de Moura|Brazil
14837|Aurora|Canada
14838|Bitonto|Italy
14839|Ottappālam|India
14840|Wylie|United States
14841|Barbalha|Brazil
14842|Taliwang|Indonesia
14843|Pallíni|Greece
14844|Challakere|India
14845|Vannes|France
14846|Polūr|India
14847|Puttūr|India
14848|Diamond Bar|United States
14849|Songlindian|China
14850|San Isidro|Philippines
14851|Chonthrhu|India
14852|Hattingen|Germany
14853|Bad Homburg|Germany
14854|Pombal|Portugal
14855|Christchurch|United Kingdom
14856|Hervey Bay|Australia
14857|Islāmpur|India
14858|Modica|Italy
14859|Apple Valley|United States
14860|Dompu|Indonesia
14861|Agbangnizoun|Benin
14862|Chino|Japan
14863|Punganūru|India
14864|Bávaro|Dominican Republic
14865|Juruti|Brazil
14866|Eqbālīyeh|Iran
14867|Acıpayam|Turkey
14868|Nāndod|India
14869|Konan|Japan
14870|Santa Cruz|Costa Rica
14871|Carigara|Philippines
14872|Funato|Japan
14873|Zhushan|Taiwan
14874|Ucuma|Angola
14875|Santa Isabel|Brazil
14876|Dikwella South|Sri Lanka
14877|Oxchuc|Mexico
14878|Ŏjŏk-tong|North Korea
14879|Khurai|India
14880|Ensenada|Argentina
14881|Keighley|United Kingdom
14882|Estancia|Philippines
14883|Bilis Qooqaani|Somalia
14884|Huaishu|China
14885|Cajicá|Colombia
14886|Viçosa do Ceará|Brazil
14887|Pontevedra|Philippines
14888|Pôrto Ferreira|Brazil
14889|Indaial|Brazil
14890|Alenquer|Brazil
14891|Sara|Philippines
14892|Pinto|Spain
14893|Barreirinhas|Brazil
14894|Liushi|China
14895|Báguanos|Cuba
14896|Bradenton|United States
14897|Minamiuonuma|Japan
14898|Brookhaven|United States
14899|Sakurai|Japan
14900|Santa Cruz|Philippines
14901|Luquembo|Angola
14902|Wayne|United States
14903|Kāsaragod|India
14904|Sohna|India
14905|Mali|China
14906|Hacienda Heights|United States
14907|Sarpsborg|Norway
14908|Barranqueras|Argentina
14909|Annaka|Japan
14910|Kampen|Netherlands
14911|Cholet|France
14912|Manhattan|United States
14913|Xielu|China
14914|Tiruvalla|India
14915|Taquara|Brazil
14916|Terneuzen|Netherlands
14917|Dandarah|Egypt
14918|Chota|Peru
14919|Tigard|United States
14920|Monte Santo|Brazil
14921|Saruhanlı|Turkey
14922|Samāna|India
14923|Jinchang|China
14924|Masinloc|Philippines
14925|Teramo|Italy
14926|San Manuel|Philippines
14927|Ostrołęka|Poland
14928|Bad Salzuflen|Germany
14929|Sāgar|India
14930|Antanifotsy|Madagascar
14931|Rāhuri|India
14932|Manjeri|India
14933|Kızılpınar|Turkey
14934|Sidhi|India
14935|Chenab Nagar|Pakistan
14936|Dayin|China
14937|Nihonmatsu|Japan
14938|Trento|Philippines
14939|Cava de’ Tirreni|Italy
14940|Jalapa|Nicaragua
14941|Montesilvano|Italy
14942|Tapas|Philippines
14943|Mbulungu|Congo (Kinshasa)
14944|Umm Qurūn|Qatar
14945|Nordhorn|Germany
14946|São José do Rio Pardo|Brazil
14947|Shidong|China
14948|Kotka|Finland
14949|Şabbāshahr|Iran
14950|Cornillon|Haiti
14951|Qingan|China
14952|Javānrūd|Iran
14953|Palmaner|India
14954|Huixtla|Mexico
14955|Chaozhou|Taiwan
14956|Pārvatipuram|India
14957|Minalabac|Philippines
14958|Tlacotepec|Mexico
14959|Popeşti-Leordeni|Romania
14960|Sado|Japan
14961|Siena|Italy
14962|El Rama|Nicaragua
14963|Piekary Śląskie|Poland
14964|Jalor|India
14965|Kāliyāganj|India
14966|Hanyū|Japan
14967|Cachoeiras de Macacu|Brazil
14968|Bandar-e Torkaman|Iran
14969|Tarma|Peru
14970|Yucaipa|United States
14971|Bristol|United States
14972|Zarafshon Shahri|Uzbekistan
14973|Xingcheng|China
14974|Valle del Guamuez|Colombia
14975|Vikārābād|India
14976|Ruteng|Indonesia
14977|Manglaur|India
14978|Hashtpar|Iran
14979|Ankadinondry-Sakay|Madagascar
14980|Daudnagar|India
14981|Rotorua|New Zealand
14982|Ixhuatlán de Madero|Mexico
14983|Narva|Estonia
14984|Peabody|United States
14985|Barra|Brazil
14986|Tokmok|Kyrgyzstan
14987|Mansāla|India
14988|Bir Ali Ben Khalifa|Tunisia
14989|Ban Om Noi|Thailand
14990|Zhigulevsk|Russia
14991|Umred|India
14992|Titay|Philippines
14993|Southaven|United States
14994|Apopka|United States
14995|Tagkawayan|Philippines
14996|Chèddra|Chad
14997|Acará|Brazil
14998|Badūria|India
14999|Juanjuí|Peru
15000|Avellino|Italy
15001|Sultānganj|India
15002|Dholka|India
15003|Goālpāra|India
15004|Cuenca|Spain
15005|Puerto Libertador|Colombia
15006|Horizon West|United States
15007|Cabagan|Philippines
15008|Millcreek|United States
15009|Ghōriyān|Afghanistan
15010|Chilibre|Panama
15011|New Plymouth|New Zealand
15012|Patancheruvu|India
15013|Chystiakove|Ukraine
15014|Ashta|India
15015|Tuni|India
15016|Severn|United States
15017|Liski|Russia
15018|Neustadt|Germany
15019|Markala|Mali
15020|Três Pontas|Brazil
15021|An Nimāş|Saudi Arabia
15022|Jaggayyapeta|India
15023|Chenārān|Iran
15024|Svobodnyy|Russia
15025|Salo|Finland
15026|Impasugong|Philippines
15027|A Yun Pa|Vietnam
15028|Bacaadweyn|Somalia
15029|Santo Domingo|Cuba
15030|Colton|United States
15031|Bījār|Iran
15032|Kentwood|United States
15033|Magpet|Philippines
15034|Kitaotao|Philippines
15035|Passau|Germany
15036|Zongo|Congo (Kinshasa)
15037|São Francisco do Sul|Brazil
15038|São Francisco|Brazil
15039|Hamada|Japan
15040|Zaragoza|Philippines
15041|Sibonga|Philippines
15042|Pasacao|Philippines
15043|Minnetonka|United States
15044|Kongoussi|Burkina Faso
15045|Ajuy|Philippines
15046|Wheaton|United States
15047|Huesca|Spain
15048|Cangola|Angola
15049|Port Shepstone|South Africa
15050|Devakottai|India
15051|Elda|Spain
15052|Marco de Canavezes|Portugal
15053|Dauis|Philippines
15054|Tilhar|India
15055|Krasnokamsk|Russia
15056|Upata|Venezuela
15057|Colmenar Viejo|Spain
15058|Al Majāridah|Saudi Arabia
15059|Wetzlar|Germany
15060|Guiuan|Philippines
15061|Velletri|Italy
15062|Enerhodar|Ukraine
15063|Frechen|Germany
15064|Shāhpur|India
15065|Zhangjiazhuang|China
15066|Cambundi Catembo|Angola
15067|Encarnación de Díaz|Mexico
15068|West Sacramento|United States
15069|Anzio|Italy
15070|Naka|Japan
15071|Acireale|Italy
15072|Dongshan|Taiwan
15073|Lakhminia|India
15074|Morondava|Madagascar
15075|Lucban|Philippines
15076|Porto Feliz|Brazil
15077|Frutal|Brazil
15078|Casa Grande|United States
15079|Thérmi|Greece
15080|Gudermes|Russia
15081|Guernica|Argentina
15082|Pirapora|Brazil
15083|San Manuel|Honduras
15084|Rumia|Poland
15085|Yangmei|China
15086|Dangila|Ethiopia
15087|Mutsu|Japan
15088|Barbosa|Colombia
15089|Xincheng|China
15090|Normal|United States
15091|Olímpia|Brazil
15092|Santo Estêvão|Brazil
15093|Pryluky|Ukraine
15094|Puttūr|India
15095|Barobo|Philippines
15096|Molave|Philippines
15097|Vertientes|Cuba
15098|Yaozhuangcun|China
15099|Capivari|Brazil
15100|São Bento do Una|Brazil
15101|Buenavista|Philippines
15102|Howell|United States
15103|San Jacinto|United States
15104|Aurora|Philippines
15105|Akbou|Algeria
15106|Tame|Colombia
15107|Canguçu|Brazil
15108|Irinjālakuda|India
15109|Açu|Brazil
15110|Karlovac|Croatia
15111|Vyksa|Russia
15112|Woerden|Netherlands
15113|Kalamáta|Greece
15114|Asunción Mita|Guatemala
15115|San Bartolomé|Spain
15116|Novato|United States
15117|Mladenovac|Serbia
15118|Leopoldina|Brazil
15119|San Severo|Italy
15120|Acopiara|Brazil
15121|Sagua la Grande|Cuba
15122|Hamtic|Philippines
15123|Mandi Dabwāli|India
15124|Pasaje|Ecuador
15125|Pinellas Park|United States
15126|La Ceja|Colombia
15127|Simojovel de Allende|Mexico
15128|Padre Garcia|Philippines
15129|Roskilde|Denmark
15130|Galveston|United States
15131|Edina|United States
15132|Ahlen|Germany
15133|Arsenyev|Russia
15134|Panjakent|Tajikistan
15135|Kleve|Germany
15136|San Estanislao|Paraguay
15137|Venkatagiri|India
15138|Kelaa Kebira|Tunisia
15139|Neibu|Taiwan
15140|Hyosha|Congo (Kinshasa)
15141|‘Alīābād-e Katūl|Iran
15142|Jiāganj|India
15143|Sihor|India
15144|Sison|Philippines
15145|Mafra|Brazil
15146|Lorica|Colombia
15147|Lower Paxton|United States
15148|Chone|Ecuador
15149|Tomiya|Japan
15150|Imarichō-kō|Japan
15151|Bani|Philippines
15152|Jangaon|India
15153|Usa|Japan
15154|Kobryn|Belarus
15155|Korāput|India
15156|Herriman|United States
15157|Mongaguá|Brazil
15158|Clorinda|Argentina
15159|Elyria|United States
15160|San Joaquin|Philippines
15161|Wolfenbüttel|Germany
15162|Poprad|Slovakia
15163|Krasnokamensk|Russia
15164|Tutóia|Brazil
15165|Canoinhas|Brazil
15166|União da Vitória|Brazil
15167|San José Villa de Allende|Mexico
15168|Malkara|Turkey
15169|Capitão Poço|Brazil
15170|Fatwa|India
15171|Granadilla de Abona|Spain
15172|El Tumbador|Guatemala
15173|Grand Island|United States
15174|Minami-Sōma|Japan
15175|Thongwa|Myanmar
15176|San Miguel Ixtahuacán|Guatemala
15177|Huaiyang|China
15178|Bargny|Senegal
15179|Ålesund|Norway
15180|Burauen|Philippines
15181|Piaseczno|Poland
15182|Ibajay|Philippines
15183|Naguilian|Philippines
15184|Torrelavega|Spain
15185|Jiyyammavalasa|India
15186|Sironj|India
15187|Granja|Brazil
15188|Kahnūj|Iran
15189|An Nabk|Syria
15190|Miyakojima|Japan
15191|Bato|Philippines
15192|Horishni Plavni|Ukraine
15193|Bad Kreuznach|Germany
15194|Pacora|Panama
15195|Mandamāri|India
15196|Sertolovo|Russia
15197|President Roxas|Philippines
15198|Başkale|Turkey
15199|Lacey|United States
15200|Claveria|Philippines
15201|Qabqa|China
15202|Bentonville|United States
15203|Caetité|Brazil
15204|Cihanbeyli|Turkey
15205|Methuen Town|United States
15206|Victoria|Philippines
15207|Vyazma|Russia
15208|Alaminos|Philippines
15209|Boa Viagem|Brazil
15210|Tamboril|Dominican Republic
15211|Diu|India
15212|Bikramganj|India
15213|Phaltan|India
15214|Pordenone|Italy
15215|Glendora|United States
15216|Tekkeköy|Turkey
15217|Marechal Deodoro|Brazil
15218|Rincón de la Victoria|Spain
15219|Smyrna|United States
15220|Sapé|Brazil
15221|Girardota|Colombia
15222|Florissant|United States
15223|Ibbenbüren|Germany
15224|Ambohibary|Madagascar
15225|Naviraí|Brazil
15226|Taxco de Alarcón|Mexico
15227|Leon|Philippines
15228|Stratford|United States
15229|Delmiro Gouveia|Brazil
15230|Roman|Romania
15231|Plaisance|Haiti
15232|Villareal|Spain
15233|Civitavecchia|Italy
15234|Welland|Canada
15235|Khurda|India
15236|Basankusu|Congo (Kinshasa)
15237|Novovolynsk|Ukraine
15238|Cangandala|Angola
15239|Delano|United States
15240|Thomazeau|Haiti
15241|Abdul Hakim|Pakistan
15242|Cruz del Eje|Argentina
15243|Portel|Brazil
15244|Kannapolis|United States
15245|Burla|India
15246|Belorechensk|Russia
15247|Hoffman Estates|United States
15248|Buíque|Brazil
15249|Tūndla|India
15250|Chajul|Guatemala
15251|Belle-Anse|Haiti
15252|Santa Eulalia|Guatemala
15253|Sagua de Tánamo|Cuba
15254|Ampanihy|Madagascar
15255|Yendi|Ghana
15256|Beaumont|United States
15257|Gādarwāra|India
15258|Ālbū Kamāl|Syria
15259|Wangjiazhai|China
15260|Izumi|Japan
15261|Bar Bigha|India
15262|San Onofre|Colombia
15263|Trinidad|Cuba
15264|Pola de Siero|Spain
15265|Khattan|India
15266|Zangāreddigūdem|India
15267|Dungu|Congo (Kinshasa)
15268|Kālpi|India
15269|Ad Dabbah|Sudan
15270|Mabini|Philippines
15271|Timashevsk|Russia
15272|Calviá|Spain
15273|Eilat|Israel
15274|Kandangan|Indonesia
15275|Peranāmpattu|India
15276|Santa Ignacia|Philippines
15277|Parobé|Brazil
15278|Metpalli|India
15279|Ntoum|Gabon
15280|Racibórz|Poland
15281|Ānaiyūr|India
15282|Caldas da Rainha|Portugal
15283|Bandō|Japan
15284|Caramoan|Philippines
15285|El Bagre|Colombia
15286|Battipaglia|Italy
15287|Cardona|Philippines
15288|Covilhã|Portugal
15289|Aguadulce|Panama
15290|Forbesganj|India
15291|Livingston|United Kingdom
15292|Cathedral City|United States
15293|Shimencun|China
15294|Itupiranga|Brazil
15295|Mulongo|Congo (Kinshasa)
15296|Huazangsi|China
15297|Tsukubamirai|Japan
15298|Karviná|Czechia
15299|İncirliova|Turkey
15300|Böblingen|Germany
15301|Maubin|Myanmar
15302|Speyer|Germany
15303|Isfara|Tajikistan
15304|Solnechnogorsk|Russia
15305|Baham|Cameroon
15306|Caleta Olivia|Argentina
15307|Mazara del Vallo|Italy
15308|Tulsīpur|Nepal
15309|Jaspur|India
15310|Gummersbach|Germany
15311|El Talar de Pacheco|Argentina
15312|Bowringpet|India
15313|Burien|United States
15314|Marigot|Haiti
15315|Campo Belo|Brazil
15316|Cerca la Source|Haiti
15317|Tachilek|Myanmar
15318|Guapimirim|Brazil
15319|Shahr-e Bābak|Iran
15320|Chieti|Italy
15321|Rovigo|Italy
15322|São Miguel do Guamá|Brazil
15323|Guarne|Colombia
15324|Qabb Eliâs|Lebanon
15325|Bozeman|United States
15326|Māndvi|India
15327|Bantacan|Philippines
15328|North Bay|Canada
15329|Knysna|South Africa
15330|Pau d’Alho|Brazil
15331|Horsham|United Kingdom
15332|Zhexiang|China
15333|Bhavāni|India
15334|Butare|Rwanda
15335|Ocampo|Philippines
15336|Tucurú|Guatemala
15337|Scandicci|Italy
15338|Sidlaghatta|India
15339|Kizhake Chālakudi|India
15340|Ribeira do Pombal|Brazil
15341|Uzlovaya|Russia
15342|Cumanayagua|Cuba
15343|Ravensburg|Germany
15344|Trairi|Brazil
15345|Utrera|Spain
15346|Sūsangerd|Iran
15347|Arao|Japan
15348|Kalawana|Sri Lanka
15349|Satte|Japan
15350|Nentón|Guatemala
15351|Cutervo|Peru
15352|Santa Cruz del Sur|Cuba
15353|Montijo|Portugal
15354|Kyzyl-Kyya|Kyrgyzstan
15355|Severomorsk|Russia
15356|Willich|Germany
15357|Tadmur|Syria
15358|Misterbianco|Italy
15359|Hassan Abdal|Pakistan
15360|Marpalli|India
15361|Humaitá|Brazil
15362|Rastatt|Germany
15363|Rongat|India
15364|Cheremkhovo|Russia
15365|Segovia|Spain
15366|Sibsāgar|India
15367|San Narciso|Philippines
15368|Cuyotenango|Guatemala
15369|Laksar|India
15370|Twin Falls|United States
15371|Douyu|China
15372|Repalle|India
15373|Chinnamanūr|India
15374|Sakubva|Zimbabwe
15375|Snezhinsk|Russia
15376|Laval|France
15377|Kuchaiburi|India
15378|Hannan|Japan
15379|Zabīd|Yemen
15380|Nanao|Japan
15381|Fangcun|China
15382|Hilsa|India
15383|Vyāra|India
15384|Timbaúba|Brazil
15385|Enid|United States
15386|Sakaidechō|Japan
15387|Padrauna|India
15388|Dunwoody|United States
15389|Levittown|United States
15390|Arles|France
15391|Jesús Menéndez|Cuba
15392|Palm Desert|United States
15393|Houten|Netherlands
15394|Esher|United Kingdom
15395|Bas Limbé|Haiti
15396|Goslar|Germany
15397|Gombong|Indonesia
15398|Irondequoit|United States
15399|Pardwāl|India
15400|Campos do Jordão|Brazil
15401|Nazarovo|Russia
15402|Umán|Mexico
15403|Guisa|Cuba
15404|Pontal|Brazil
15405|Yūki|Japan
15406|Aringay|Philippines
15407|Kalamansig|Philippines
15408|East Hartford|United States
15409|Naugachhia|India
15410|Sujānpur|India
15411|Kyōtango|Japan
15412|Mozhga|Russia
15413|Ye|Myanmar
15414|Kirishi|Russia
15415|Cuyahoga Falls|United States
15416|Goba|Ethiopia
15417|Louveira|Brazil
15418|Miyako|Japan
15419|Kizlyar|Russia
15420|Cataingan|Philippines
15421|Goshogawara|Japan
15422|Peine|Germany
15423|Susono|Japan
15424|Çermik|Turkey
15425|Moss|Norway
